jitter_pct,original_dice,original_iou,original_boundary_f1,original_hd95,original_area_error,cfseg_dice,cfseg_iou,cfseg_boundary_f1,cfseg_hd95,cfseg_area_error,matched_whole_dice,matched_whole_iou,matched_whole_boundary_f1,matched_whole_hd95,matched_whole_area_error,nonmatched_whole_dice,nonmatched_whole_iou,nonmatched_whole_boundary_f1,nonmatched_whole_hd95,nonmatched_whole_area_error,background_dice,background_iou,background_boundary_f1,background_hd95,background_area_error,boundary_dice,boundary_iou,boundary_boundary_f1,boundary_hd95,boundary_area_error,matched_minus_nonmatched_boundary_f1,background_minus_boundary_boundary_f1
0.05,0.6105370918964366,0.45313477915535855,0.0834889521915298,166.98342217112997,0.6331170110931794,0.762532933716035,0.6316637836741302,0.09603891500425578,131.49918099396743,0.5538988420414744,0.762532933716035,0.6316637836741302,0.09603891500425578,131.49918099396743,0.5538988420414744,0.6602597907100588,0.5013206200802738,0.050446525015293175,153.27984538906122,0.6194702082109547,0.7069029895862251,0.570256329655632,0.10485373244843153,137.67109929659978,0.5493826010488694,0.6357019792240076,0.47962726387460025,0.09543875521411105,142.17786397447608,0.5550374846077353,0.0455923899889626,0.009414977234320485
0.1,0.5463696142343397,0.38825870203630003,0.06337912541257021,195.48223836442034,0.8905522910683031,0.684635466764194,0.5319399942522522,0.0540969401642905,177.123636654439,0.9187462731339299,0.684635466764194,0.5319399942522522,0.0540969401642905,177.123636654439,0.9187462731339299,0.6133414169574436,0.45030230298654134,0.038599145403192064,188.51046488207507,0.9867075698745169,0.6274380993839812,0.474312075719892,0.06183289490357999,181.9981465299905,0.9370325672612907,0.57181021820145,0.4111309379809361,0.07360896535014164,181.9232260897939,0.8552196014466766,0.015497794761098437,-0.011776070446561648
0.15,0.4965955782091126,0.3380335897570205,0.04660576528757586,223.84850872355352,1.177355968401615,0.6031339160715419,0.4398976231644119,0.038906846548924366,231.685779261348,1.2896621604596974,0.6031339160715419,0.4398976231644119,0.038906846548924366,231.685779261348,1.2896621604596974,0.5497170646688374,0.3848434705808696,0.0307837831305408,235.01961925254597,1.39447822960081,0.5565919434498752,0.3943827388820548,0.048981470341345965,231.63481706892875,1.3326825497740185,0.5218975071745356,0.35921696923718394,0.05396251560556056,210.45497522918384,1.1011948314328193,0.008123063418383567,-0.004981045264214598
